sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:spanish description,matchScore,mappingStatus,conceptId,comment
CCD00126N,GLUCOSE 15 MIN (blood),1,,GLUCOSA 15 MIN (EN SANGRE),0.4632871448993683,UNCHECKED,4135545,
30030100031928515000,"RX SKELETON PERIFERICO, PIE BOTH IN CHARGE",1,,"RX ESQUELETO PERIFERICO, PIE AMBOS, EN CARGA",0.22219859063625336,UNCHECKED,3045785,
300113030100N0000113,COLLAGEN TYPE I carboxyterminal telopeptide chain (CTX) BLOOD,1,,COLÁGENO TIPO I TELOPÉPTIDO CARBOXITERMINAL  CADENA A (CTX) SANGRE,0.5399735569953918,UNCHECKED,44791690,
CCD00095N,FCOHb FRACTION OF TOTAL HB carboxyhemoglobin (blood),1,,FCOHB FRACCIÓN DE CARBOXIHEMOGLOBINA EN HB TOTAL (EN SANGRE),0.5647137761116028,UNCHECKED,3014646,
121209090,AC. ANTI-Epstein-Barr virus VCA IgG ELISA method,1,,AC. ANTI-VIRUS DE EPSTEIN-BARR VCA IGG METODO ELISA,0.5634493827819824,UNCHECKED,4239522,
121209250,AC. ANTI-Mycoplasma pneumoniae IGG ELISA method,1,,AC. ANTI-MYCOPLASMA PNEUMONIAE IGG METODO ELISA,0.5443031787872314,UNCHECKED,40761827,
300113020000K0000061,Amylase in a given time,1,,AMILASA EN UN TIEMPO DETERMINADO,0.4187285006046295,UNCHECKED,40480914,
30030600861624202000,"TC OSTEOARTICULAR, BOTH HAND, AND CONTRAST unenhanced",1,,"TC OSTEOARTICULAR , MANO AMBAS, SIN CONTRASTE Y CON CONTRASTE",0.23919804394245148,UNCHECKED,3047729,
121209331,AC. ANTI-Clostridium tetani IGG ELISA method,1,,AC. ANTI-CLOSTRIDIUM TETANI IGG METODO ELISA,0.3728448748588562,UNCHECKED,4007489,
30030901441928502000,"RM OSTEOARTICULAR, PIE BOTH unenhanced AND CONTRAST",1,,"RM OSTEOARTICULAR , PIE AMBOS, SIN CONTRASTE Y CON CONTRASTE",0.20017863810062408,UNCHECKED,36304924,
30030100031623811000,"RX PERIFERICO SKELETON, SHOULDER BOTH AXIAL 30º- 60º- 90",1,,"RX ESQUELETO PERIFERICO, HOMBRO AMBOS, AXIAL 30º- 60º- 90º",0.24144843220710754,UNCHECKED,3052399,
30030901441320002000,"RM OSTEOARTICULAR, HIPS RIGHT / LEFT WITHOUT CONTRAST AND CONTRAST",1,,"RM OSTEOARTICULAR , CADERA DERECHA/IZQUIERDA, SIN CONTRASTE Y CON CONTRASTE",0.3249449133872986,UNCHECKED,3053038,
300113120500C0000952,Lactate dehydrogenase (LDH) CSF,1,,LACTATO-DESHIDROGENASA (LDH) EN LCR,0.7376042008399963,UNCHECKED,4098519,
300113121200J0001130,Synovial FLUID ANA,1,,ANA LÍQUIDO SINOVIAL,0.8653301000595093,UNCHECKED,4310943,
3.00305E+19,"VENOUS DOPPLER, ARTERIA Aortoilliac",1,,"DOPPLER VENOSO , ARTERIA AORTO-ILIACA",0.42059436440467834,UNCHECKED,21494486,
121209104,AC. ANTI-ECHOviruses METHOD FC IGM,1,,AC. ANTI-ECHOVIRUS METODO FC IGM,0.31418055295944214,UNCHECKED,4040208,
CCD00051N,NK cells (%) (blood),1,,CELULAS NK (%) (EN SANGRE),0.23350635170936584,UNCHECKED,3045702,
3.00305E+19,InterConsultation: DOPPLER,1,,INTERCONSULTA: DOPPLER,0.3384929597377777,UNCHECKED,3015595,
121209180,AC. ANTI-VIRUS MUMPS IGG ELISA method,1,,AC. ANTI-VIRUS DE LA PAROTIDITIS IGG METODO ELISA,0.46786776185035706,UNCHECKED,44807130,
30030901441624801000,"RM OSTEOARTICULAR, BOTH WRIST, unenhanced",1,,"RM OSTEOARTICULAR , MUÑECA AMBAS, SIN CONTRASTE",0.3583739995956421,UNCHECKED,40765632,
30030901521217002000,"RM VASCULAR, ARTERIA Aortoilliac, unenhanced AND CONTRAST",1,,"RM VASCULAR , ARTERIA AORTO-ILIACA , SIN CONTRASTE Y CON CONTRASTE",0.2988612949848175,UNCHECKED,36304835,
300114040000N0000110,"HEMOGLOBINS, ELECTROPHORESIS",1,,"HEMOGLOBINAS, ELECTROFORESIS",0.7216010093688965,UNCHECKED,3032868,
300113030100N0000136,Immunoglobulin E (IgE) TOTAL,1,,INMUNOGLOBULINA E (IgE) TOTAL,0.6658410429954529,UNCHECKED,4176294,
MUE000264,SPUTUM,1,,ESPUTO,0.8004332184791565,UNCHECKED,36203862,
300113050000N0000751,AC ANTI reticulin,1,,AC ANTI RETICULINA,0.4476540684700012,UNCHECKED,4014127,
CCD00597N,MONOCLONAL% COMPONENT IN BLOOD,1,,COMPONENTE MONOCLONAL % EN SANGRE,0.45767030119895935,UNCHECKED,4192555,
30030901441624902000,"RM OSTEOARTICULAR, WRIST RIGHT / LEFT WITHOUT CONTRAST AND CONTRAST",1,,"RM OSTEOARTICULAR , MUÑECA DERECHA/IZQUIERDA, SIN CONTRASTE Y CON CONTRASTE",0.4049660563468933,UNCHECKED,3048172,
30030100030706919000,"RX SKELETON PERIFERICO, ARTICULACION sternoclavicular BOTH, PA",1,,"RX ESQUELETO PERIFERICO, ARTICULACION ESTERNO-CLAVICULAR AMBAS, PA",0.40968841314315796,UNCHECKED,3047926,
300113030204N0000355,SPECIFIC IGE PERA,1,,IGE ESPECIFICA  PERA,0.5403863787651062,UNCHECKED,4189878,
121206170,HEV AC IGG (ELISA),1,,HEV AC  IGG  (ELISA),0.4364640712738037,UNCHECKED,3003867,
CCD00445N,45 MIN Prolactin (blood),1,,PROLACTINA 45 MIN (EN SANGRE),0.23881354928016663,UNCHECKED,4198898,
30030100031625206000,"RX SKELETON PERIFERICO, TUNEL CARPIANO RIGHT / LEFT, AP and LAT",1,,"RX ESQUELETO PERIFERICO, TUNEL CARPIANO DERECHO/IZQUIERDO, AP Y LAT",0.29291269183158875,UNCHECKED,3047955,
30030901520707802000,"RM VASCULAR, Thorax, unenhanced AND CONTRAST",1,,"RM VASCULAR , TORAX, SIN CONTRASTE Y CON CONTRASTE",0.270773708820343,UNCHECKED,3013652,
30030901421320302000,"RM COLUMN, SACROCOXIS, unenhanced AND CONTRAST",1,,"RM COLUMNA, SACROCOXIS, SIN CONTRASTE Y CON CONTRASTE",0.2683631181716919,UNCHECKED,3048157,
300113110000K0001647,HEPTACARBOXIL PORPHYRINS URINE,1,,HEPTACARBOXIL PORFIRINAS ORINA,0.5888534784317017,UNCHECKED,3003553,
300114030000N0000267,RED SERIES MORPHOLOGY,1,,MORFOLOGÍA SERIE ROJA,0.5989618897438049,UNCHECKED,4251313,
300113030100N0001230,PANCREATIC POLYPEPTIDE,1,,POLIPÉPTIDO PANCREÁTICO,0.9039515256881714,UNCHECKED,4204548,
300113050000N0000711,SCREENING ANTI AC ENAS,1,,AC ANTI ENAS SCREENING,0.4444643259048462,UNCHECKED,4133657,
121211033,LOAD VIRAL HEPATITIS AND METHOD PCR QUANT,1,,CARGA VIRAL VIRUS DE LA HEPATITIS E METODO PCR CUANT,0.4878188669681549,UNCHECKED,4215716,
300113050000N0001097,POTASSIUM CHANNEL ANTI AC (VGKC),1,,AC ANTI CANAL POTASIO (VGKC),0.41697958111763,UNCHECKED,42870506,
30030600861929401000,"TC OSTEOARTICULAR, ANKLE RIGHT / LEFT WITHOUT CONTRAST",1,,"TC OSTEOARTICULAR , TOBILLO DERECHO/IZQUIERDO, SIN CONTRASTE",0.42194560170173645,UNCHECKED,3049899,
30030600830100401000,"TC FACE AND SKULL BASE, ARTICULACION temporomandibular (ATM) BOTH unenhanced",1,,"TC CARA Y BASE DE CRANEO , ARTICULACION TEMPORO-MANDIBULAR (ATM) AMBAS, SIN CONTRASTE",0.3598136007785797,UNCHECKED,3052107,
CCD00588N,CALCULATED FREE TESTOSTERONE (blood),1,,TESTOSTERONA LIBRE CALCULADA (EN SANGRE),0.7425098419189453,UNCHECKED,44788957,
30030600830101601000,"TC FACE AND basilar skull, jaw, unenhanced",1,,"TC CARA Y BASE DE CRANEO , MANDIBULA , SIN CONTRASTE",0.38251811265945435,UNCHECKED,3049599,
300113050000N0001135,AC transglutaminase IgA (ATA),1,,AC IGA ANTI TRANSGLUTAMINASA(ATA),0.6594638824462891,UNCHECKED,4135428,
300113121400X0001052,Transferrin BIOLOGICAL LIQUIDS S.E.,1,,TRANSFERRINA EN LIQUIDOS BIOLOGICOS S.E.,0.4615132808685303,UNCHECKED,42529379,
30030100031929315000,"RX SKELETON PERIFERICO, ANKLE BOTH IN CHARGE",1,,"RX ESQUELETO PERIFERICO, TOBILLO AMBOS, EN CARGA",0.21979376673698425,UNCHECKED,3045785,
3.00305E+19,"DOPPLER ORGAN / SOFT TISSUE, KIDNEY RIGHT / LEFT",1,,"DOPPLER ORGANOS/PARTES BLANDAS, RIÑON DERECHO/IZQUIERDO",0.46508848667144775,UNCHECKED,40771634,
CCD00263N,DRUG LEVELS: VALLE (blood),1,,NIVELES MEDICAMENTOS:VALLE (EN SANGRE),0.519055187702179,UNCHECKED,4042731,
300113020000K0000093,PREGNANCY TEST,1,,PRUEBA DE EMBARAZO,0.8148688673973083,UNCHECKED,4091461,
CCD00112N,Gamma globulin (%) (blood),1,,GAMMA GLOBULINA (%) (EN SANGRE),0.3917447328567505,UNCHECKED,4353511,
30030100041013516000,"RX RAQUIS, RAQUIS LUMBO SACRED, flexion and extension",1,,"RX RAQUIS, RAQUIS LUMBO SACRO, FLEXO-EXTENSION",0.3252120018005371,UNCHECKED,3033567,
CCD00194C,IGG PERCENTAGE OF TOTAL PROTEIN (CSF),1,,PORCENTAJE IGG DE PROTEINAS TOTALES (EN LCR),0.4172256290912628,UNCHECKED,4119650,
300113030100N0001174,GLICINA BLOOD,1,,GLICINA SANGRE,0.5275664329528809,UNCHECKED,4172435,
CCD00135N,GLUCOSE hypoglycemic (blood),1,,GLUCOSA EN HIPOGLUCEMIA (EN SANGRE),0.5042252540588379,UNCHECKED,4354258,
CCD00545N,Aldosterone 2nd TOMA (blood),1,,ALDOSTERONA 2ª TOMA (EN SANGRE),0.3889804184436798,UNCHECKED,4215698,
COMBSDIR,DIRECT COOMBS,1,,COOMBS DIRECTO,0.8879120945930481,UNCHECKED,4299254,
3.00305E+19,"DOPPLER ARTERIAL, OTHER AREAS ANATOMICAS",1,,"DOPPLER  ARTERIAL, OTRAS ZONAS ANATOMICAS",0.3554040789604187,UNCHECKED,3040895,
121209461,AC. ANTI Borrelia BURGDOFERRI IGG WESTERN BLOT METHOD,1,,AC. ANTI-BORRELIA BURGDOFERRI IGG METODO WESTERN BLOT,0.5860750675201416,UNCHECKED,4018468,
30030600861927902000,TC OSTEOARTICULAR Femur RIGHT / LEFT WITHOUT CONTRAST AND CONTRAST,1,,"TC OSTEOARTICULAR , FEMUR DERECHO/IZQUIERDO, SIN CONTRASTE Y CON CONTRASTE",0.3417966365814209,UNCHECKED,3047376,
CCD00586T,CALCIUM OXALATE% (CALC),1,,OXALATO CALCICO % (CALC),0.3555881679058075,UNCHECKED,4260887,
300114040000N0000109,HEMOGLOBIN S,1,,HEMOGLOBINA S,0.9603438377380371,UNCHECKED,3000963,
300113030100N0000127,"HEMOGLOBINS, Swish",1,,"HEMOGLOBINAS, BARRIDO DE",0.6321200132369995,UNCHECKED,3000963,
300113030215N0000575,SPECIFIC IGE pollens TREES AND SHRUBS: BANANA,1,,IGE ESPECIFICA POLENES ARBOLES Y ARBUSTOS: PLATANO,0.4011695683002472,UNCHECKED,4302106,
CCD00187N,BASAL PEPTIDE C (BLOOD),1,,PÉPTIDO C BASAL (EN SANGRE),0.3753163814544678,UNCHECKED,4353845,
CCD00075N,Cortisol 45 MIN (blood),1,,CORTISOL 45 MIN  (EN SANGRE),0.31942838430404663,UNCHECKED,44805653,
121206071,AC. ANTI-HEPATITIS B CORE IGG AG EIA method,1,,AC. ANTI-VIRUS DE LA HEPATITIS B IGG AG CORE METODO EIA,0.42320582270622253,UNCHECKED,4181918,
300113030300N0001554,PRECIPITINS TERMOACTINOMYCES V.,1,,PRECIPITINAS TERMOACTINOMYCES V.,0.5291354060173035,UNCHECKED,4098498,
CCD00232N,AC glycated hemoglobin (HBAC) (blood),1,,HEMOGLOBINA GLICADA AC (HBAC) (EN SANGRE),0.39517802000045776,UNCHECKED,40758585,
CCD00245K,COCIENTE calcium / creatinine (IN URINE),1,,COCIENTE CALCIO/CREATININA (EN ORINA),0.5168959498405457,UNCHECKED,4133756,
300113030409N0001688,IGE RECOMBINANT Cyn d 1 (high Grama),1,,IGE RECOMBINANTE Cyn d 1 (Grama mayor),0.28085270524024963,UNCHECKED,21494759,
300113030209N0000455,SPECIFIC IGE FESTUCA ELATIOR,1,,IGE ESPECIFICA  FESTUCA ELATIOR,0.7560205459594727,UNCHECKED,4190997,
300113120600D0001316,URIC ACID DIALYSIS FLUID,1,,ÁCIDO ÚRICO LÍQUIDO DIÁLISIS,0.7164408564567566,UNCHECKED,3041816,
300113030206N0000400,SPECIFIC IGE EGG,1,,IGE ESPECIFICA  HUEVO,0.5476084351539612,UNCHECKED,4189894,
3.00306E+19,DIAGNOSTIC teleradiology: TC,1,,DIAGNOSTICO POR TELERRADIOLOGIA: TC,0.47439759969711304,UNCHECKED,4059212,
300113050000N0001213,AC. ANTI RIBOSOMAL,1,,AC. ANTI RIBOSOMALES,0.4129299819469452,UNCHECKED,4039520,
121206050,HBS AC QUALITATIVE (ELISA),1,,HBS AC CUALITATIVO (ELISA),0.2524350881576538,UNCHECKED,4006916,
CCD00424N,Large cell UNIDENTIFIED%,1,,CELULAS GRANDES NO IDENTIFICADAS %,0.29629287123680115,UNCHECKED,4254487,
CCD00433K,AGGREGATE LEUCOCYTE (IN URINE),1,,AGREGADOS LEUCOCITARIOS (EN ORINA),0.5451942682266235,UNCHECKED,4190448,
121209340,AC. ANTI-BRUCELLA Aglut rose bengal method.,1,,AC. ANTI-BRUCELLA ROSA DE BENGALA METODO AGLUT.,0.3510749340057373,UNCHECKED,4013261,
CCD00558K,ADRENALINE IN URINE 24 H.,1,,ADRENALINA EN ORINA DE 24 H.,0.46187952160835266,UNCHECKED,4196846,
300114070100N0000153,CIRCULATING ACTIVATED PLATELET CD62 POSITIVE,1,,PLAQUETAS ACTIVADAS CIRCULANTES CD62 POSITIVAS,0.3237778842449188,UNCHECKED,4039519,
300113030100N0000139,Immunoglobulin G1,1,,INMUNOGLOBULINA G1,0.7303000092506409,UNCHECKED,4353854,
ANT000050,cefotaxime,1,,CEFOTAXIMA,0.8684139847755432,UNCHECKED,3010824,
300113110000N0001658,C.TUMORALES CIRCULATING (PRINCIPLES immunomagnetic + AC.FLUORESCENTES),1,,C.TUMORALES CIRCULANTES (PRINCIPIOS INMUNOMAGNETICOS+AC.FLUORESCENTES),0.21198590099811554,UNCHECKED,3047271,
300113030204N0000309,SPECIFIC IGE GRANADA,1,,IGE ESPECIFICA  GRANADA,0.5198965668678284,UNCHECKED,4190995,
3.00305E+19,CONSULTATION BY teleradiology: DOPPLER,1,,CONSULTA POR TELERRADIOLOGIA: DOPPLER,0.39670974016189575,UNCHECKED,43533600,
300113040000K0000680,ACETIC 5-hydroxy indole,1,,ÁCIDO INDOL ACÉTICO 5 HIDROXI,0.5981679558753967,UNCHECKED,4188847,
CCD00269K,URINE second fraction,1,,SEGUNDA FRACCIÓN ORINA,0.36363109946250916,UNCHECKED,43533909,
300114070100N0000262,BLOOD immunophenotype PRIFÉRICA,1,,INMUNOFENOTIPO SANGRE PRIFÉRICA,0.39838743209838867,UNCHECKED,4214425,
300113040000N0000655,macroprolactin,1,,MACROPROLACTINA,0.7195885181427002,UNCHECKED,44789223,
300113030210N0000465,SPECIFIC IGE APIS (BEE),1,,IGE ESPECIFICA  APIS (ABEJA),0.4165264368057251,UNCHECKED,4189864,
CCD00434K,AGGREGATE RBCs (IN URINE),1,,AGREGADOS HEMATIES (EN ORINA),0.4589965343475342,UNCHECKED,3002500,
300113121400X0001036,APPEARANCE IN BIOLOGICAL LIQUIDS S.E.,1,,ASPECTO EN LIQUIDOS BIOLOGICOS S.E.,0.3757433295249939,UNCHECKED,3007098,
121209260,AC. ANTI-IGM Mycoplasma pneumoniae ELISA method,1,,AC. ANTI-MYCOPLASMA PNEUMONIAE IGM METODO ELISA,0.528387725353241,UNCHECKED,4007959,
3.00301E+19,CONSULTATION BY teleradiology: CONVENTIONAL RADIOLOGY,1,,CONSULTA POR TELERRADIOLOGIA: RADIOLOGIA CONVENCIONAL,0.4594307839870453,UNCHECKED,43055182,
3.00305E+19,DOPPLER KIDNEY TRANSPLANT,1,,DOPPLER DE TRANSPLANTE RENAL,0.6860369443893433,UNCHECKED,40768845,
30030100041013505000,"RX RAQUIS, RAQUIS LUMBO SACRED, AP and LAT",1,,"RX RAQUIS, RAQUIS LUMBO SACRO, AP Y LAT",0.33762413263320923,UNCHECKED,3051486,
121209280,AC.ANTI-Chlamydophila pneumoniae IGM ELISA method,1,,AC.ANTI-CHLAMYDOPHILA PNEUMONIAE IGM METODO ELISA,0.5910583138465881,UNCHECKED,4046246,
300113121400X0001041,Immunoglobulin A (IgA) IN BIOLOGICAL LIQUIDS S.E.,1,,INMUNOGLOBULINA A (IGA) EN LIQUIDOS BIOLOGICOS S.E.,0.6100914478302002,UNCHECKED,4135810,
300113090000N0001708,HLA-DQ 2,1,,HLA-DQ 2,0.7819008231163025,UNCHECKED,40763590,
CCD00305C,ALBUMIN LIQUID CEREBROSPINAL / SERUM,1,,ALBÚMINA LÍQUIDO CEFALORRAQUÍDEO/SUERO,0.679724931716919,UNCHECKED,4197856,
300113120900G0001511,C125 AG peritoneal fluid,1,,AG C125 LÍQUIDO PERITONEAL,0.5522242188453674,UNCHECKED,3021660,
300113030100N0001308,PROLINA,1,,PROLINA,0.49544328451156616,UNCHECKED,3003817,
30030100031929423000,"RX SKELETON PERIFERICO, ANKLE RIGHT / LEFT, varus / valgus",1,,"RX ESQUELETO PERIFERICO, TOBILLO DERECHO/IZQUIERDO, VARO/VALGO",0.3017760217189789,UNCHECKED,3049640,
3.00308E+19,PET-CT oncological diagnosis,1,,PET-TC ONCOLOGICO DIAGNOSTICO,0.5084402561187744,UNCHECKED,3027027,
CCD00003N,30 MIN ACTH (blood),1,,ACTH 30 MIN   (EN SANGRE),0.25870591402053833,UNCHECKED,4198733,
CCD00363K,1st SODIUM INTAKE (IN URINE),1,,SODIO 1ª TOMA (EN ORINA),0.5668476223945618,UNCHECKED,3002264,
300113030207N0000419,SPECIFIC IGE GALLO,1,,IGE ESPECIFICA  GALLO,0.5222712755203247,UNCHECKED,4190020,
CCD00449N,PEPTIDE C 6 MIN (blood),1,,PEPTIDO C 6 MIN (EN SANGRE),0.2652163505554199,UNCHECKED,3031569,
300114029900N0000074,Reptilase time,1,,TIEMPO DE REPTILASE,1.0,UNCHECKED,4013122,
300113040000N0000657,PEPTIDE C,1,,PÉPTIDO C,0.5861718058586121,UNCHECKED,4094573,
300113090000N0001247,HLA C (MOLECULAR BIOLOGY),1,,HLA C (BIOLOGÍA MOLECULAR),0.24073682725429535,UNCHECKED,21493181,
30030100031623306000,"SKELETON PERIFERICO RX, FINGERS HAND BOTH AP and LAT",1,,"RX ESQUELETO PERIFERICO, DEDOS MANO AMBAS , AP Y LAT",0.2845247685909271,UNCHECKED,40771651,
300113080100N0000839,Neuronal specific enolase (NSE),1,,ENOLASA ESPECIFÍCA NEURONAL (NSE),0.47093120217323303,UNCHECKED,4147623,
300113030100N0000131,Immunoglobulin A (IgA) BLOOD,1,,INMUNOGLOBULINA A (IGA) SANGRE,0.8021796941757202,UNCHECKED,4135810,
300113120500C0000945,CHLORINE CSF,1,,CLORO EN LCR,0.7350687980651855,UNCHECKED,3038077,
30030901500000002000,"RM ABDOMINAL, unenhanced AND CONTRAST",1,,"RM ABDOMINAL, SIN CONTRASTE Y CON CONTRASTE",0.41144877672195435,UNCHECKED,3029076,
30030100031319905000,"RX SKELETON PERIFERICO, BOTH HIPS, AP AND AXIAL",1,,"RX ESQUELETO PERIFERICO, CADERA AMBAS, AP Y AXIAL",0.24028483033180237,UNCHECKED,3047725,
300113040000N0000674,Vitamin B3 (Niacin),1,,VITAMINA B3 (NIACINA),0.7178136706352234,UNCHECKED,21494516,
300114010100N0000232,"BLOOD GROUP (A, B, O)",1,,"GRUPO SANGUINEO (A, B, O)",0.45672452449798584,UNCHECKED,4258677,
3.00317E+19,CEPILLADO and biopsy endourologic,1,,CEPILLADO Y BIOPSIA ENDOUROLOGICA,0.3666130006313324,UNCHECKED,40768791,
3.00304E+19,"ULTRASOUND ARTICULAR, BOTH HIPS",1,,"ECOGRAFIA ARTICULAR, CADERA AMBAS",0.4424790143966675,UNCHECKED,3031159,
CCD00248N,COCIENTE KAPPA / LAMBDA FREE (blood),1,,COCIENTE KAPPA/LAMBDA LIBRES (EN SANGRE),0.4989217519760132,UNCHECKED,3053209,
300113120900G0000989,PERITONEAL FLUID TOTAL PROTEIN,1,,PROTEÍNAS TOTALES EN LIQUIDO PERITONEAL,0.6277564764022827,UNCHECKED,3021660,
30030100031929323000,"RX SKELETON PERIFERICO, ANKLE AMBOS, varus / valgus",1,,"RX ESQUELETO PERIFERICO, TOBILLO AMBOS, VARO/VALGO",0.280979722738266,UNCHECKED,3051515,
300113030215N0000545,SPECIFIC IGE ACACIA,1,,IGE ESPECIFICA  ACACIA,0.6780146956443787,UNCHECKED,4214219,
300114070100N0000239,HPN MARKERS RED BLOOD CELLS,1,,MARCADORES HPN HEMATÍES,0.38156449794769287,UNCHECKED,3051365,
30030100020000012000,"RX ABDOMINAL, bipedalism",1,,"RX ABDOMINAL, BIPEDESTACION",0.3682383894920349,UNCHECKED,3040087,
300113030211N0000475,SPECIFIC IGE RED ANT,1,,IGE ESPECIFICA  HORMIGA ROJA,0.6243041753768921,UNCHECKED,4309906,
121209242,AC. ANTI-Coxiella burnetii Phase II IGG IFI METHOD,1,,AC. ANTI-COXIELLA BURNETII FASE II IGG METODO IFI,0.618074357509613,UNCHECKED,4046638,
3.00302E+19,"Arthrography, SHOULDER RIGHT / LEFT",1,,"ARTROGRAFIA, HOMBRO DERECHO/IZQUIERDO",0.6491843461990356,UNCHECKED,3048107,
300113030205N0000396,IGE SPECIFIC WHEY SHEEP,1,,IGE ESPECIFICA  SUERO DE LECHE DE OVEJA,0.6784624457359314,UNCHECKED,4189075,
300114080100N0000196,RT - PCR-BCR / ABL (CHRONIC MYELOID LEUKEMIA),1,,RT - PCR- BCR / ABL (LEUCEMIA MIELOIDE CRÓNICA),0.28040602803230286,UNCHECKED,3047142,
300113020000K0000067,CHLORIDE,1,,CLORURO,0.5384715795516968,UNCHECKED,4188066,
3.00302E+19,"Arthrography, ARTICULACION sternoclavicular BOTH",1,,"ARTROGRAFIA, ARTICULACION ESTERNO-CLAVICULAR AMBAS",0.5243574380874634,UNCHECKED,3047926,
30030901440100301000,"RM OSTEOARTICULAR, ARTICULACION temporomandibular (TMJ) OPEN-CLOSED unenhanced",1,,"RM OSTEOARTICULAR , ARTICULACION TEMPORO-MANDIBULAR (ATM) ABIERTA-CERRADA, SIN CONTRASTE",0.32364964485168457,UNCHECKED,3052107,
300113030213N0000526,SPECIFIC IGE PENICILLIUM,1,,IGE ESPECIFICA  PENICILLIUM,0.6198762059211731,UNCHECKED,4214344,
OTPRPOLISOMNOGRA,polysomnography,1,,POLISOMNOGRAFIA,0.4264676868915558,UNCHECKED,3048867,
300114020100N0000032,FACTOR XII,1,,FACTOR XII,0.7982106804847717,UNCHECKED,4194632,
300113050000N0000746,AC ANTI citrullinated peptide,1,,AC ANTI PÉPTIDO CITRULINADO,0.5739766359329224,UNCHECKED,4255168,
3.00304E+19,ULTRASOUND MUSCLE TENDON,1,,ECOGRAFIA MUSCULO TENDINOSA,0.5631689429283142,UNCHECKED,3031159,
300113121200J0001029,Synovial FLUID PH,1,,PH EN LIQUIDO SINOVIAL,0.8138670921325684,UNCHECKED,3008065,
30030600861927501000,"TC OSTEOARTICULAR, CALCANEUS RIGHT / LEFT WITHOUT CONTRAST",1,,"TC OSTEOARTICULAR , CALCANEO DERECHO/IZQUIERDO, SIN CONTRASTE",0.30453842878341675,UNCHECKED,3051458,
121209571,AC MALARIA (IFI) IGG,1,,AC PALUDISMO (IFI) IGG,0.28389817476272583,UNCHECKED,3044679,
COOMBSDIR,DIRECT COOMBS,1,,COOMBS DIRECTO,0.8879120945930481,UNCHECKED,4299254,
300113030100N0000106,BANDS oligoclonal,1,,BANDAS OLIGOCLONALES,0.7920514345169067,UNCHECKED,3034248,
CCD00334K,FOSFATOS AMORPHOUS CRYSTALS (IN URINE),1,,CRISTALES DE FOSFATOS AMORFOS (EN ORINA),0.4475327730178833,UNCHECKED,3015527,
300113050000N0001603,AC ANTI lactoferrin,1,,AC ANTI LACTOFERRINA,0.7416809797286987,UNCHECKED,4190522,
30030600861928602000,"TC OSTEOARTICULAR, FOOT RIGHT / LEFT WITHOUT CONTRAST AND CONTRAST",1,,"TC OSTEOARTICULAR , PIE DERECHO/IZQUIERDO, SIN CONTRASTE Y CON CONTRASTE",0.37242159247398376,UNCHECKED,3053048,
300113080100N0000826,AG CA 15.3 (15.3 carbohydrate AG),1,,AG CA 15.3 (AG CARBOHIDRATADO 15.3),0.42965003848075867,UNCHECKED,3027682,
300113030215N0000560,SPECIFIC IGE EUCALIPTO,1,,IGE ESPECIFICA  EUCALIPTO,0.4925273656845093,UNCHECKED,4214224,
300113030100N0001178,LEUCINE BLOOD,1,,LEUCINA SANGRE,0.6574717164039612,UNCHECKED,3008408,
300113040000K0001299,HYDROXY ACETIC 5 indole URINE 24 HOURS,1,,ÁCIDO INDOL ACÉTICO 5 HIDROXI ORINA 24 HORAS,0.45573967695236206,UNCHECKED,4197968,
CCD00581N,Reticulocyte Production Index,1,,ÍNDICE DE PRODUCCIÓN RETICULOCITARIA,1.0,UNCHECKED,3000012,
300113030100N0001621,SUPPLEMENT C2,1,,COMPLEMENTO C2,0.42068177461624146,UNCHECKED,3038588,
30030600861928801000,"TC OSTEOARTICULAR, KNEE RIGHT / LEFT WITHOUT CONTRAST",1,,"TC OSTEOARTICULAR , RODILLA DERECHA/IZQUIERDA, SIN CONTRASTE",0.3843153715133667,UNCHECKED,3048291,
300113030100N0000155,Eosinophilic Cationic Protein,1,,PROTEÍNA CATIÓNICA EOSINOFÍLICA,0.528165876865387,UNCHECKED,4216098,
3.00305E+19,"DOPPLER VEIN, upper limb RIGHT / LEFT",1,,"DOPPLER VENOSO , MIEMBRO SUPERIOR DERECHO/IZQUIERDO",0.3906606435775757,UNCHECKED,3041332,
CCD00439N,GLUCOSE 240 MIN (blood),1,,GLUCOSA 240 MIN (EN SANGRE),0.435726523399353,UNCHECKED,4135545,
300113030204N0000286,SPECIFIC IGE ONION,1,,IGE ESPECIFICA  CEBOLLA,0.6120228171348572,UNCHECKED,4309867,
30030901410202502000,"RM head and neck, brain, unenhanced AND CONTRAST",1,,"RM CABEZA Y CUELLO, CEREBRO , SIN CONTRASTE Y CON CONTRASTE",0.47539594769477844,UNCHECKED,3044490,
121206040,HBS AG CONFIRMATORY (ELISA),1,,HBS AG CONFIRMATORIO (ELISA),0.34013068675994873,UNCHECKED,4018603,
300113010000N0000059,ZINC,1,,ZINC,0.5479714870452881,UNCHECKED,4129218,
300114020100N0000249,FACTOR XIII ANTIGEN,1,,FACTOR XIII ANTIGÉNICO,0.807535707950592,UNCHECKED,4194632,
30030901441929402000,"RM OSTEOARTICULAR, ANKLE RIGHT / LEFT WITHOUT CONTRAST AND CONTRAST",1,,"RM OSTEOARTICULAR , TOBILLO DERECHO/IZQUIERDO, SIN CONTRASTE Y CON CONTRASTE",0.4488375186920166,UNCHECKED,3051829,
